Date,Comment,Like,Dislike
"Dec 29, 2020",Why won’t zaida talk about her past!? I’m dying to know,70766,339
"Dec 29, 2020",I hope that Kade can start healing from his breakup. The author portrays the aftermath of a really big heartbreak well.,60024,102
"Dec 29, 2020",“I do not know what to do with this number” Literally me in math class:,2909,7
"Dec 29, 2020","me 1 year ago: Ha, I'm never paying for this app Me now: Kade is sick, quickly take my coin and make him better pleaaaase!",1527,6
"Dec 29, 2020",This webtoon makes Mondays better. They also make waiting for the next monday torture.,781,3
"Dec 29, 2020",Remember when rule 3 was a thing,696,6
"Dec 29, 2020",I would pay ungodly amounts of money to see this turned into a crunchyroll original,462,4
"Dec 29, 2020","Ok I need to just put it out there but what if, hear me out, Zaida was meant to get “married” on her home planet (maybe she’s royalty or something). However she had no interest in her chosen partner so she ran away. My second thought is her planet got destroyed and she’s the last survivor. Both of these reasons aren’t something people would want to discuss so it would make sense for her not to talk about her past.",393,3
"Dec 29, 2020",Ayo Kade got covid this ain't good,380,8
"Dec 29, 2020",I think Zaida has suffered what kade has suffered on planet zodia👀,264,4
"Dec 29, 2020",I HATE HOW FAST I READ,214,1
"Jan 12, 2021","🎵Hey there Delilah what's it like in Kade's memories🎵 --- 🎵We want you to go away because the ship we built has no room left for you...🎵 --- 🎵We can't set sail until you do... Just get out, dude...🎵",194,4
"Dec 29, 2020",Our space baby is growing up 👽✌🏼,144,3
"Dec 29, 2020",OK if I have to wait more than three episodes for her to hurry the F up with this love train shit i’m going to flip sh*t: edit if you like my comment then if leave the name of a comic you made then I will make another edit and enter it into my comment you have until 10 o’clock to do so,146,17
"Jan 12, 2021","""You're killing this Earthling thing."" ""thank you!"" ""No I mean you're literally killing the Earthling, I'm going to die with this fever pls call the doctor.""",105,0
"Dec 29, 2020","oh ffs, KISS HIM",105,8
"Dec 29, 2020",Rule three? We don’t know her,93,7
"Dec 29, 2020",aw she is nurse Zay to the rescue,70,1
"Dec 29, 2020",not me using my coins🙄bye bye cash.🏃‍♀️,57,2
"Dec 29, 2020",i literally paid for this and i can't wait for the next one,50,3
"Jan 05, 2021",fuk im outta coins,40,0
"Dec 29, 2020",The way they look at each other 💖,39,0
"Jan 05, 2021",DUDE ETHAN IS LITERALLY US,114069,196
"Jan 05, 2021",does Zaida need to bury a body? we got shovels around here.,102703,243
"Jan 05, 2021",man i wish these episodds release faster,59474,1876
"Jan 05, 2021",BURY THE BODY AND DESTROY ALL EVIDENCE. WE GOT YOU ZAIDA 💙,3634,17
"Jan 05, 2021","her massive blush at the words ""making out"" give me massive seratonin",2277,7
"Jan 05, 2021",TELL US ZADIA WE DON’T CARE IF YOU WIPED OUT A PLANET OR TWO!,1949,12
"Jan 05, 2021",Is it just me or is the author testing our patience on rule 3,1152,10
"Jan 05, 2021",i wish he got his fever from them making out in the rain,921,8
"Jan 05, 2021",Anyone else getting lost princess abandoned the throne due to arranged marriage vibes?  Im at least trying to avoid the Murder vibes,803,6
"Jan 05, 2021","You know at first I didn't like Ethan that much, but now I'm starting to LOVE him.",523,4
"Jan 05, 2021",is it just me or was this ep shorter?,504,33
"Jan 05, 2021",OMG SHE KILLED HER ENTIRE RACE JUST LIKE THE DOCTOR AND CAME TO EARTH FOR ASYLUM,401,7
"Jan 05, 2021",Zaida don’t worry about it everyone here will help bury the body... right y’all?,341,4
"Jan 05, 2021",At least we know kade doesn’t have corona.,297,3
"Jan 05, 2021",THEORY- She ran away from the hone planet because she was forced to be married and then she killed the guy and fled.....that’s why she’s so scared to talk about it...,237,4
"Jan 05, 2021",Ethan is zadias gay best friend even tho he isn't gay,200,7
"Jan 05, 2021",Did Zaida commit mass genocide?,147,1
"Jan 06, 2021","I KNEW IT THE WHOLE TIME, SHES A DAMN SPACE WAR CRIMINAL!!!!!!!!!",146,3
"Jan 05, 2021",Yes Zay I’ll still be your friend 🥺,122,0
"Jan 05, 2021",I never clicked on WEBTOON so fast after seeing the Notification,120,2
"Jan 05, 2021",if Zaida tells Ethan her past before Kade and Kade found out I wonder if he'd be hurt by that 🤔,85,0
"Jan 05, 2021",i kinda wish they maked out,83,2
"Jan 05, 2021","Once this episode is released to those without fast pass, it will be a year since pookie released episode 1 of Down To Earth. That's crazy to think about!",63,0
"Jan 12, 2021",Lol he's still stranger status,134876,79
"Jan 12, 2021",Oh no it’s Stace! I hope he doesn’t try any stunts while Kade is still on the mend! Also glad to know Zaida’s not a murderer lol,74483,187
"Jan 12, 2021",Kade gon wake up throwing hands... or throwing up,9010,23
"Jan 12, 2021",Stranger danger ⚠️,2246,8
"Jan 12, 2021",everyone let's just hope that Stace doesn't try to make a move one her,1615,13
"Jan 12, 2021",I didn’t really like Ethan at first but now I feel like I can trust him a lil bit more,1441,5
"Jan 12, 2021",“Down to earth” How Dare You. Lol “Roll Credits”,1058,2
"Jan 12, 2021",Ok but who wants to bet she is royalty and she had an arranged marriage and so she ran away from her planet zadia,659,4
"Jan 12, 2021",STOPPPPP I CAN’T KEEP WAITING 😩 I wish to know more 💖,442,2
"Jan 12, 2021",Anyone else actually worried that zay was a murderer ? Nah she wouldn’t hurt a fly,422,2
"Jan 12, 2021",I SEE WHAT YOU DID THERE ETHAN,421,3
"Jan 12, 2021","I love when one of the characters quotes the name of the book, in this case webtoon, inside the book! 😂🤭 It's such a great inside joke for us readers! 😁",325,5
"Jan 12, 2021",IF STACE TRIES ANYTHING WHEN KADE IS SICK IM GOING TO KILL HIM ANYONE WANNA HELP :))),323,12
"Jan 12, 2021",Me just waiting for a whole fleet of alien ships to come drag Zadia back home,216,3
"Jan 12, 2021",wow; ethan is such a good person and friend. we stan you ethan 🥸,159,2
"Jan 13, 2021",I need to see kade and zaida kiss...👁️👄👁️❤️❤️❤️,136,6
"Jan 12, 2021",uh oh spaghetti-o (also people stop disliking comments to become top comment it’s selfish ty),115,11
"Jan 12, 2021",OH NO WHY IS HE THERE >:O,89,6
"Jan 12, 2021",bet she's gonna close the door on him lmao,81,1
"Jan 26, 2021",I giggled a little too hard when hearing that Stace is a stranger😂,68,1
"Jan 12, 2021","This is not ok, he better not or I will kick his ass, she is kades love",58,3
"Jan 19, 2021",yessss i love overprotective Kade!!,108611,884
"Jan 19, 2021",KADES LIKE NO SHES MINE GET TF OUTTA HERE edit: (no way this is 2nd top comment rn),91163,595
"Jan 19, 2021",you would rock that job Zaida! just watch out for “stranger” >:c,72899,416
"Jan 19, 2021",*Kade used hug from behind* It’s super effective!,4679,16
"Jan 19, 2021",kade getting manically overprotective love to see him being her not boyfriend the 3rd rule really is just going out the window huh,2823,18
"Jan 19, 2021","Kade woke up from a daggone coma to be like, MINE! lol he slept through an entire study session with Ethan but let Zay be outside for 5 minutes and his spidey senses start tingling lol I cannot for the life of me get a read on Stace. He is so hard to pin down. He seems innocent enough but he still troubles me. idk",2305,12
"Jan 19, 2021",Kade make a move or I swear to god I’m gonna...,1380,10
"Jan 19, 2021",Kade -dead to the world- Also Kade - STAAACCCEEE💥,1150,8
"Jan 19, 2021","Overprotective kade? ✅ Zay being beautiful as always? ✅ The cat being adorable? ✅ Me spending coins by the second? ✅ Hotel? Trivago Edit: 587 likes... 😵 impossible (thx tho!) Edit 2: 674 likes HOW, ty 😅 Edit 3: fr came back months later to find like 100 more likes lmao",1016,16
"Jan 19, 2021",I would pay good money to see the panel showing Kade in bed resting then realising Stace is at the door talking to Zaida 🤣,802,3
"Jan 19, 2021",Ok but Kade is making feather tattoos look hot 😂 *goes to look up tattoo pictures*,674,4
"Jan 19, 2021","Kade was all like, “Don’t you dare touch my 🍐!”",589,9
"Jan 19, 2021",AHHHH THE WAY KADE HELD ZAIDA ♥️,556,9
"Jan 19, 2021",Wow his stare at her thighs made me ✨uncomfortable✨,489,16
"Jan 19, 2021","grabs Zaida ""Can we help you?""",389,4
"Jan 19, 2021","Kade minds: "" My thick alien waifu! MINE!""",328,17
"Jan 19, 2021",Kade is about to throw some hands 😤,259,4
"Jan 19, 2021",Rule 3? Never heard of her.,249,4
"Jan 19, 2021",The way Kade grabbed her 😩🧸💕🥺✨,236,7
"Jan 19, 2021",It was the sparkly thicc thighs Stace was starting at for me 😂 He really forgot his name for a second there.,190,2
"Jan 19, 2021",AH WTF THE WAY HOW HE WRAPS HIS ARMS AROUND HER I love ittttt,149,2
"Jan 19, 2021",Kade claiming his girl❤️❤️,155,8
"Jan 19, 2021",The noise I made when Kade grabbed her like that-,125,3
"Jan 26, 2021",she’s like look i dont care abt the ex i want a job you emo racoon,127243,380
"Jan 26, 2021",Zay when she see’s kades memories with delilah: “why is it ✨SpIcY✨”,82022,300
"Jan 26, 2021",I NEED A TIME MACHINE TO GO TO NEXT WEEEEEEEKKK.,66532,161
"Jan 26, 2021",Cue the scene from the office* OMG ITS HAPPENING! EVERYBODY STAY CALM! STAY CLAM!STAY FCKING CALM!!! EVERYBODY CALM TF DOWN!😂,2668,16
"Jan 26, 2021",I'll show you mine if you show me yours,1975,14
"Jan 26, 2021","“It’s fine, it’s not like I don’t have thoughts like that myself” GIRL MISS GIRLLL edit: HOLY MOTHER OF JEBUS THATS A LOT OF LIKE OH MY",1689,2
"Jan 26, 2021",The way Kade says friends you can tell he is disappointed,1193,3
"Jan 26, 2021",The plot thickens! Zaida’s certainly been a lot more courageous lately... and I love it!,807,2
"Jan 26, 2021",What if she gets a memory from sexy time😳,747,3
"Jan 26, 2021",Not kade thinking Zay is thinking the same thoughts as him 😭😂,588,2
"Jan 26, 2021",She said “I have weird thoughts like that too” yooooo Zay I see you 😂🤣,456,1
"Jan 26, 2021",THE CLIFF HANGERS KILL MEEEEE,308,1
"Jan 26, 2021",Aww one way to greet him when he got off your bed😏🥺 I don’t know who Rule 3 is,246,2
"Jan 26, 2021",God the way they look at eachother is just pure magic! Makes me believe in love again!,225,2
"Jan 26, 2021","Y'know, I didn't realize it at first... but dang, did you nail the feel of the ""Starfire"" way of speaking. She feels like someone who is just beginning to understand the language and uses the stranger, less used ways of speech. Bigger words and such, stuff most modern people wouldn't use. I applaud you! I even spent a few bucks to binge the series. Keep on trucking!",203,1
"Jan 26, 2021","wait, no.... I need more....... GOD DAMMIT I NEED MORE THAN THAT!",183,1
"Jan 26, 2021",If zay used her telepathy on cosmo would she be able to communicate with him?,153,1
"Jan 26, 2021",See alien world or continue to be sad Boi over bad ex... MAN IF YOU DONT PICK THE ALIEN WORLD IMA RAGE,138,1
"Jan 26, 2021","“You’re not hot anymore.”  Kade’s always hot, what’re you talking about?  You think he lets you peak the happy trail for nothin’?",105,1
"Jan 26, 2021",on God they better kiss in this next episode,84,1
"Jan 26, 2021",WHEN SHE GRABBED HIS FACE OMG,66,0
"Jan 26, 2021",I’ve been robbed there was supposed to be a kiss 👀,65,0
"Jan 26, 2021",I swear Every time i read this in hear nothing but the original Teen Titans voice actors for charaters! Edit: I still can not decide the proper voice for Stace tho,63,0
"Feb 02, 2021","KADE AND ZAY ARE REALLY BREAKING RULE 3 OUT HERE AND IM L I V I N G FOR IT   Edit: y'all rule three was ""no falling in love"" since half of the responses to this are wondering what that is",75217,248
"Feb 02, 2021","The ""ok I'll share"" got me on the peek of extinction👏🤜",50948,131
"Feb 02, 2021",If I saw some of the stuff they said at the beginning without context I would’ve thought they were about to jump off a cliff or something 😭🤚oh and CONGRATS POOKIE ON THE 1 YEAR ANNIVERSARY. I think all of us can agree that we love how much work you put into this comic!! The art work is so amazing and the storyline is *mwah* chefs kiss. Anyways to put it short know you’re appreciated!!!! OH MY GOD I JUST SAW TODAY IS YOUR BIRTHDAY TOO BECAUSE I DEFINITELY WASN’T STALKING YOU SO HAPPY BIRTHDAY! more,42867,152
"Feb 02, 2021",HOLY SHIT SHE REALLY LOOKS LIKE ZAIDA,2586,11
